"","country","year","Life.Exp","Adol.Fertility","Total.Pop","GDP.Capita","Educ.Exp","Health.Exp","GirlsBoys.Ratio","iso3c","region","income"
"2121","Rwanda",2007,57.946,40.42,9481083,3775447705.93559,4.29646,8.49068054,1.02362,"RWA","Sub-Saharan Africa (all income levels)","Low income"
"2122","Rwanda",2000,48.1923658536585,48.9988,8021875,1734938190.25841,4.09511,4.22067539,0.97604,"RWA","Sub-Saharan Africa (all income levels)","Low income"
"2123","Rwanda",2003,51.8120731707317,45.348,8686469,1845979351.35205,NA,6.34215334,0.98412,"RWA","Sub-Saharan Africa (all income levels)","Low income"
"2124","Rwanda",2006,56.3866585365854,41.652,9231041,3110328010.91442,NA,10.01649788,1.03243,"RWA","Sub-Saharan Africa (all income levels)","Low income"
"2173","Saudi Arabia",2001,72.7166341463415,23.9884,22007937,183012266666.667,7.76633,4.48913476,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2174","Saudi Arabia",2002,72.8714634146342,20.675,22668102,188551200000,7.67961,4.28214226,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2175","Saudi Arabia",2010,73.7016097560976,11.3454,28090647,526811466666.667,NA,3.49296819,0.9984,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2176","Saudi Arabia",2005,73.177,15.4898,24745230,328459608764.111,5.43092,3.4187517,0.98531,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2177","Saudi Arabia",2000,72.5262195121951,27.3018,21392273,188441866666.667,5.94348,4.23538585,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2178","Saudi Arabia",2004,73.0934634146342,17.2182,24055573,258742133333.333,6.27747,3.5839803,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2179","Saudi Arabia",2006,73.2581707317073,13.7614,25419994,376900133511.348,5.89117,3.54970413,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2180","Saudi Arabia",2003,72.9946097560976,18.9466,23357887,214572800000,7.14598,4.01870035,NA,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2181","Saudi Arabia",2008,73.445756097561,11.8038,26742842,519796800000,5.13781,2.87015066,0.9751,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2182","Saudi Arabia",2011,73.8548536585366,11.1162,28788438,669506666666.667,NA,3.56571403,1.00617,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2183","Saudi Arabia",2007,73.3450731707317,12.033,26083522,415964509673.115,NA,3.48745137,0.97682,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2184","Saudi Arabia",2009,73.5642682926829,11.5746,27409491,429097866666.667,NA,4.08644859,0.97734,"SAU","Middle East & North Africa (all income levels)","High income: nonOECD"
"2185","Solomon Islands",2008,66.5612195121951,60.8268,503410,608292551.499525,8.79999,5.97100604,NA,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2186","Solomon Islands",2005,65.5534878048781,65.6178,469306,413911362.345922,NA,7.83435685,0.94359,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2187","Solomon Islands",2007,66.2668048780488,62.621,492075,516074228.959749,9.87995,6.42147919,0.95369,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2188","Solomon Islands",2004,65.1128780487805,67.1162,457841,375109694.300817,NA,5.64064416,NA,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2189","Solomon Islands",2001,63.4656097560976,70.315,423535,400464593.973501,NA,6.4432523,NA,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2190","Solomon Islands",2006,65.9346097560976,64.1194,480716,456707934.952316,NA,6.6640115,0.95468,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2191","Solomon Islands",2009,66.8246829268293,59.0326,514767,597762270.794063,8.97326,7.92179206,NA,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2192","Solomon Islands",2003,64.6140975609756,68.6146,446352,332736306.477117,NA,6.00398587,NA,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2193","Solomon Islands",2011,67.2912195121951,55.4442,537648,886503123.818327,NA,5.08309566,0.96899,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2194","Solomon Islands",2002,64.0623658536585,70.113,434893,341663056.009848,NA,6.09018055,0.93626,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2195","Solomon Islands",2000,62.8367317073171,70.517,412336,435101217.518415,NA,4.56048235,0.91826,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2196","Solomon Islands",2010,67.0656585365854,57.2384,526177,671585231.579861,10.00108,7.46783612,0.97111,"SLB","East Asia & Pacific (all income levels)","Lower middle income"
"2197","Seychelles",2005,72.1317073170732,59.1066,82900,919103254.545455,NA,3.90758098,0.98127,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2198","Seychelles",2003,71.0292682926829,58.3022,82800,705704816.042365,5.37493,4.64427154,0.98758,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2199","Seychelles",2000,NA,57.9036,81131,614879764.780006,NA,4.61725436,1.02823,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2200","Seychelles",2007,73.1926829268293,59.911,85033,1033561654.0568,NA,3.30160537,1.02419,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2201","Seychelles",2008,73.1634146341463,59.933,86956,967199593.960157,NA,2.6367745,1.03418,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2202","Seychelles",2009,73.0341463414634,59.955,87298,847397850.094417,NA,2.63590921,1.0304,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2203","Seychelles",2001,NA,57.9018,81202,622262057.191635,NA,4.45396104,1.01109,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2204","Seychelles",2006,72.2170731707317,59.5088,84600,1016418229.25159,4.77012,3.72881909,NA,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2205","Seychelles",2004,72.609756097561,58.7044,82500,839319927.272727,NA,4.17338663,0.99347,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2206","Seychelles",2002,72.9536585365854,57.9,83700,697518248.175182,5.19333,4.20887554,0.99885,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2207","Seychelles",2011,72.7243902439024,59.999,87441,1065826669.89742,3.60646,3.38253043,1.05073,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2208","Seychelles",2010,73.1975609756098,59.977,89770,969936525.298729,NA,3.59400354,1.03329,"SYC","Sub-Saharan Africa (all income levels)","Upper middle income"
"2209","Sudan",2007,60.7008780487805,106.617,33637960,45898948564.0593,NA,4.72342094,0.84064,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2210","Sudan",2006,60.262243902439,109.0698,32809056,35822408611.5588,1.96302,3.92670182,0.86533,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2211","Sudan",2005,59.8408292682927,111.5226,31990003,26524538565.7403,1.56307,3.1765208,0.87612,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2212","Sudan",2008,61.1506097560976,102.0868,34470138,54526580231.5568,2.20143,8.16712987,0.86907,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2213","Sudan",2001,58.3166341463415,117.1992,28805142,13182979783.533,NA,2.96223361,0.84578,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2214","Sudan",2009,61.6023902439024,97.5566,35297298,53150209167.934,2.21868,8.0387379,0.89158,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2215","Sudan",2002,58.6755609756098,118.881,29569978,14803189092.7044,1.42644,2.94690725,0.84365,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2216","Sudan",2010,62.0425853658537,93.0264,36114885,65634109236.7736,NA,7.96507777,0.89856,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2217","Sudan",2000,57.9749756097561,115.5174,28079664,12257418326.0734,1.01218,3.22544835,NA,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2218","Sudan",2003,59.050243902439,116.4282,30365586,17646503525.1743,NA,3.17703293,0.85735,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2219","Sudan",2004,59.4381463414634,113.9754,31176209,21457470202.7839,1.6299,3.39271563,0.85435,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2220","Sudan",2011,62.4555365853659,88.4962,36918193,67327289319.733,NA,8.02944311,0.88643,"SDN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2221","Sweden",2009,81.3512195121951,5.7928,9298515,429657033107.737,6.85779,9.93895273,0.995,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2222","Sweden",2007,80.9,6.012,9148092,487816328342.309,6.21507,8.91722313,0.99709,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2223","Sweden",2011,81.8024390243903,5.5736,9449213,563113421113.421,6.49112,11.70251308,0.99591,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2224","Sweden",2010,81.4512195121951,5.6832,9378126,488379327089.837,6.62199,9.46876598,0.9947,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2225","Sweden",2000,79.6439024390244,6.7206,8872109,259802012617.057,6.81885,8.17961312,1.02561,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2226","Sweden",2004,80.4975609756098,6.2394,8993531,381705425301.746,6.72268,9.08797098,0.99517,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2227","Sweden",2002,79.8463414634146,6.391,8924958,263926220332.543,7.00104,9.22815647,1.02719,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2228","Sweden",2008,81.1,5.9024,9219637,513965650650.119,6.39073,9.22835422,0.99462,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2229","Sweden",2006,80.7487804878049,6.0878,9080505,420032121655.688,6.41067,8.94799761,0.99755,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2230","Sweden",2001,79.7951219512195,6.5558,8895960,239917320966.977,6.68601,8.85949228,1.02547,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2231","Sweden",2005,80.5463414634146,6.1636,9029572,389042298376.845,6.55951,9.06150305,0.99698,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2232","Sweden",2003,80.0951219512195,6.3152,8958229,331108912605.271,6.85764,9.31003467,1.0254,"SWE","Europe & Central Asia (all income levels)","High income: OECD"
"2233","Singapore",2002,78.5512195121951,7.541,4175950,91941192896.2359,3.90063,2.84341036,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2234","Singapore",2009,81.2414634146342,5.1402,4987573,192408387762.118,3.03184,4.27307275,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2235","Singapore",2003,79.0390243902439,7.225,4114826,97001377568.5914,4.00778,3.62564229,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2236","Singapore",2011,81.7439024390244,4.3194,5183688,275221020830.021,3.07419,3.93233174,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2237","Singapore",2010,81.5414634146342,4.7298,5076732,236421782178.218,3.10836,3.95624757,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2238","Singapore",2000,77.9512195121951,7.501,4027887,95833932714.6172,3.32136,2.70571076,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2239","Singapore",2006,80.1414634146341,6.277,4401365,147797218201.271,2.86787,3.65590488,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2240","Singapore",2001,78.2512195121951,7.521,4138012,89286208628.6767,3.55138,2.3688879,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2241","Singapore",2004,79.490243902439,6.909,4166664,114188557567.152,3.67701,3.17368627,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2242","Singapore",2005,79.990243902439,6.593,4265762,127417688055.756,3.21966,3.7437377,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2243","Singapore",2008,80.790243902439,5.5506,4839396,192225881687.752,2.77936,3.91164646,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2244","Singapore",2007,80.4414634146342,5.961,4588599,179981288567.447,2.96336,3.45830706,NA,"SGP","East Asia & Pacific (all income levels)","High income: nonOECD"
"2245","Slovenia",2000,75.4121951219512,7.1828,1988925,20342197589.3242,NA,8.26416456,1.02132,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2246","Slovenia",2008,78.7658536585366,4.8456,2021316,55589863776.1828,5.10609,8.46557039,0.98828,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2247","Slovenia",2010,79.4219512195122,4.6708,2048583,48016423841.0596,5.56756,9.06859821,0.99478,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2248","Slovenia",2004,77.2073170731707,5.488,1997012,34470229197.8077,5.63518,8.46523245,0.99137,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2249","Slovenia",2011,79.9707317073171,4.5834,2052843,51287600778.4265,5.56985,9.0771408,1.00036,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2250","Slovenia",2002,76.0073170731707,5.858,1994530,23563581047.3815,5.65512,8.62002958,0.9894,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2251","Slovenia",2003,76.8585365853659,5.673,1995733,29697443017.4708,5.69129,8.76732486,0.98999,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2252","Slovenia",2009,78.9707317073171,4.7582,2039669,50244790219.5054,5.56859,9.37871271,0.99159,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2253","Slovenia",2001,75.7585365853659,6.5204,1992060,20875389930.8983,5.75708,8.56912386,0.99258,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2254","Slovenia",2006,78.0865853658537,5.118,2006868,39587730523.1464,5.57559,8.41787985,0.98477,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2255","Slovenia",2005,77.6121951219512,5.303,2000474,36346971769.6804,5.58241,8.49586245,0.9826,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2256","Slovenia",2007,78.5609756097561,4.933,2018122,48114700246.3728,5.10509,7.98322378,0.98402,"SVN","Europe & Central Asia (all income levels)","High income: OECD"
"2257","Slovak Republic",2000,73.0512195121951,23.2876,5388720,29114875621.8905,3.87263,5.49890785,0.98672,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2258","Slovak Republic",2001,73.4024390243903,21.9838,5378867,30703017449.6644,3.94239,5.50461613,0.99346,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2259","Slovak Republic",2011,75.9585365853659,21.2026,5398384,97919794273.0053,3.98871,7.95706221,0.98903,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2260","Slovak Republic",2003,73.6048780487805,20.6778,5373374,46731767494.3567,4.21008,5.81850192,0.98826,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2261","Slovak Republic",2010,75.1121951219512,21.0692,5391428,89254437086.0927,4.13874,8.50861648,0.9896,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2262","Slovak Republic",2002,73.6048780487805,20.68,5376912,35083608130.9994,4.24367,5.62930119,0.99604,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2263","Slovak Republic",2007,74.2073170731707,20.669,5374622,86072414453.8735,3.54054,7.75529417,0.99366,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2264","Slovak Republic",2009,74.909756097561,20.9358,5386406,88661433731.5921,4.02503,9.15199445,0.99231,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2265","Slovak Republic",2005,73.9048780487805,20.6734,5372807,62493023255.814,3.76648,7.04485118,0.98864,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2266","Slovak Republic",2006,74.2048780487805,20.6712,5373054,70388970016.3091,3.72126,7.34768079,0.98901,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2267","Slovak Republic",2004,73.9585365853659,20.6756,5372280,57240535137.8197,4.10176,7.21098106,0.98884,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2268","Slovak Republic",2008,74.7048780487805,20.8024,5379233,100076967921.488,3.54412,8.0208281,0.99252,"SVK","Europe & Central Asia (all income levels)","High income: OECD"
"2269","Sierra Leone",2006,44.5480731707317,146.8884,5243214,1885112201.85278,NA,10.67789154,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2270","Sierra Leone",2005,43.6030731707317,149.1378,5071271,1627854494.80246,2.83588,12.24678485,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2271","Sierra Leone",2003,41.6491219512195,153.6366,4647701,1371442565.69701,3.29477,11.69246204,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2272","Sierra Leone",2011,49.0347317073171,129.1974,5908908,2985556819.41441,2.67841,11.98498249,0.94083,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2273","Sierra Leone",2002,40.6429024390244,155.886,4422154,1239004287.75607,3.58631,11.96043347,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2274","Sierra Leone",2001,39.645487804878,157.6038,4220198,1079478387.83576,3.46767,11.8345473,0.69839,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2275","Sierra Leone",2010,48.2289512195122,133.0578,5775902,2616610911.08235,2.58864,10.31962615,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2276","Sierra Leone",2007,45.4883658536585,144.639,5391108,2158496872.85796,2.55851,10.1169446,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2277","Sierra Leone",2000,38.6901463414634,159.3216,4060709,635874002.198748,4.94937,13.63256032,0.92088,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2278","Sierra Leone",2004,42.6391951219512,151.3872,4870467,1431208677.30352,3.14475,11.66277367,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2279","Sierra Leone",2008,46.4276341463415,140.7786,5521838,2505458705.03338,2.41317,10.29246346,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2280","Sierra Leone",2009,47.3502195121951,136.9182,5647194,2489985963.18142,2.77814,13.13439594,NA,"SLE","Sub-Saharan Africa (all income levels)","Low income"
"2281","San Marino",2000,80.619512195122,NA,27420,773907642.414748,NA,4.81420422,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2282","San Marino",2002,81.119512195122,NA,28142,879957209.923907,NA,4.67493655,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2283","San Marino",2011,83.3232150776053,NA,30938,NA,2.38373,5.71712772,0.98754,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2284","San Marino",2009,82.9955432372506,NA,30431,NA,NA,4.57007456,1.01344,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2285","San Marino",2003,81.219512195122,NA,28520,1122981525.35502,NA,4.25442586,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2286","San Marino",2001,80.9731707317073,NA,27771,815205233.062791,NA,4.70998606,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2287","San Marino",2010,83.1593791574279,NA,30690,NA,2.30937,5.01688731,1.13358,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2288","San Marino",2006,82.1804878048781,NA,29568,1469000145.311,NA,3.85005378,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2289","San Marino",2004,81.7219512195122,NA,28891,1317357834.61634,NA,4.17137933,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2290","San Marino",2005,81.9756097560976,NA,29242,1375416604.48689,NA,4.08634536,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2291","San Marino",2007,82.5060975609756,NA,29874,1687567364.11695,NA,3.87083755,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2292","San Marino",2008,82.8317073170732,NA,30160,1899879955.48332,NA,3.94560934,NA,"SMR","Europe & Central Asia (all income levels)","High income: nonOECD"
"2293","Senegal",2004,59.718512195122,101.0088,10967016,8031344381.09898,3.85473,5.68098678,0.94779,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2294","Senegal",2001,58.1355609756098,106.0176,10118078,4877602059.50983,3.29467,4.97866497,0.88632,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2295","Senegal",2002,58.5961707317073,104.542,10389457,5333862371.27113,3.39194,5.06418774,0.90391,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2296","Senegal",2000,57.7658048780488,107.4932,9860578,4679604753.55711,3.15748,4.63151098,0.86718,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2297","Senegal",2007,61.7841707317073,95.709,11897230,11284603070.5653,NA,4.72179722,1.00079,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2298","Senegal",2003,59.1276829268293,102.7754,10673320,6858952880.10003,3.50941,5.39898595,0.91965,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2299","Senegal",2006,61.0540731707317,97.4756,11578430,9358710935.43366,4.7723,5.4435566,0.98435,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2300","Senegal",2011,64.6953658536585,88.7562,13357003,14440676929.3238,NA,4.41690185,1.06468,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2301","Senegal",2005,60.3619268292683,99.2422,11268994,8707015771.00113,5.13696,5.35462391,0.96237,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2302","Senegal",2008,62.5350731707317,93.9708,12229703,13386345214.5385,5.04807,4.93514752,1.02377,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2303","Senegal",2009,63.2867804878049,92.2326,12581624,12812994418.9401,5.53451,4.8075596,1.042,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2304","Senegal",2010,64.0144390243903,90.4944,12956791,12932428287.6047,5.59998,4.62149151,1.0557,"SEN","Sub-Saharan Africa (all income levels)","Lower middle income"
"2305","Somalia",2007,53.0186585365854,127.154,8909015,NA,NA,NA,0.55294,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2306","Somalia",2010,54.0236585365854,117.0854,9581714,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2307","Somalia",2005,52.3558536585366,127.0528,8466938,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2308","Somalia",2008,53.3545121951219,123.7978,9132589,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2309","Somalia",2004,52.0529024390244,127.0022,8251054,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2310","Somalia",2003,51.7719024390244,126.9516,8039104,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2311","Somalia",2009,53.6893414634146,120.4416,9356827,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2312","Somalia",2006,52.6827804878049,127.1034,8686939,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2313","Somalia",2001,51.2228048780488,126.8352,7610053,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2314","Somalia",2002,51.5018536585366,126.901,7827203,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2315","Somalia",2011,54.3569512195122,113.7292,9806670,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2316","Somalia",2000,50.8782682926829,126.7694,7385416,NA,NA,NA,NA,"SOM","Sub-Saharan Africa (all income levels)","Low income"
"2317","Suriname",2004,68.5659756097561,53.6342,489312,1484092538.40527,NA,6.87614002,NA,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2318","Suriname",2006,69.1567317073171,52.0574,495953,2626380435.17877,NA,6.21722335,0.97219,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2319","Suriname",2005,68.846,52.8458,491999,1793776693.10555,NA,6.7755102,0.97798,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2320","Suriname",2000,67.9291707317073,57.097,480751,892164393.939394,NA,9.65099515,NA,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2321","Suriname",2007,69.4790731707317,51.269,500953,2936612021.85792,NA,5.92394468,0.95148,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2322","Suriname",2008,69.795,50.6308,506657,3532969034.60838,NA,5.92226887,0.96319,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2323","Suriname",2002,68.1439756097561,55.211,486271,1078402127.65957,NA,7.1421666,0.99551,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2324","Suriname",2003,68.3296341463415,54.4226,487641,1271196078.43137,NA,6.62355609,NA,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2325","Suriname",2001,68.0119756097561,56.154,484210,763465550.458716,NA,8.37819571,1.00481,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2326","Suriname",2011,70.5993902439024,48.7162,523439,4422276621.78703,NA,5.93024378,0.9546,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2327","Suriname",2009,70.0929024390244,49.9926,512522,3875409836.06557,NA,6.13576782,0.95767,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2328","Suriname",2010,70.3627317073171,49.3544,518141,4368398047.64333,NA,5.80511399,NA,"SUR","Latin America & Caribbean (all income levels)","Upper middle income"
"2329","South Sudan",2006,51.6132926829268,102.6448,8445659,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2330","South Sudan",2005,51.1716341463415,106.9536,8099908,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2331","South Sudan",2002,49.993243902439,119.88,7233237,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2332","South Sudan",2004,50.7624146341463,111.2624,7784488,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2333","South Sudan",2007,52.0878536585366,98.336,8815495,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2334","South Sudan",2008,52.5933170731707,94.2836,9208598,15550136278.8696,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2335","South Sudan",2010,53.6649024390244,86.1788,10056475,15727363443.0995,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2336","South Sudan",2003,50.3740975609756,115.5712,7499695,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2337","South Sudan",2009,53.1226585365854,90.2312,9623176,12231362022.6859,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2338","South Sudan",2000,49.2190731707317,123.8528,6692999,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2339","South Sudan",2001,49.6119024390244,121.8664,6967817,NA,NA,NA,NA,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2340","South Sudan",2011,54.205,82.1264,10510122,17826697892.2717,0.80521,NA,0.66233,"SSD","Sub-Saharan Africa (all income levels)","Not classified"
"2341","Sao Tome and Principe",2011,66.0037804878049,89.4738,174646,239986643.473005,NA,5.44255012,0.96778,"STP","Sub-Saharan Africa (all income levels)","Lower middle income"
"2342","Sao Tome and Principe",2010,65.8546829268293,90.3556,170880,195176113.354139,9.47942,5.24180131,0.99026,"STP","Sub-Saharan Africa (all income levels)","Lower middle income"
